OD,GFP,Well,Replicate,Kan,Plasmid,Day,PCN,GFP/OD,log10(GFP/OD),tet,Selection
0.7897999882698059,8069,B6,1,1,pUC,7,200.0,8204.07083019663,3.914029401212511,10,True
0.7982000112533569,8652,C6,2,1,pUC,7,200.0,8884.798596069124,3.948647587503482,10,True
0.8501999974250793,8530,D6,3,1,pUC,7,200.0,8161.298340896271,3.911759254027569,10,True
0.8569999933242798,7925,E6,4,1,pUC,7,200.0,7349.877209885357,3.8662800836400217,10,True
0.8837000131607056,8402,F6,5,1,pUC,7,200.0,7683.8347789298405,3.885578017906144,10,True
0.8427000045776367,8109,B9,1,0,pBR322,7,60.0,7711.391727485598,3.887132765213365,10,True
0.9186000227928162,9400,C9,2,0,pBR322,7,60.0,8517.359302891227,3.930304968247236,10,True
0.949400007724762,9376,D9,3,0,pBR322,7,60.0,8201.456240513327,3.913890972026223,10,True
0.9434000253677368,13153,E9,4,0,pBR322,7,60.0,12450.910355150507,4.095201106272279,10,True
0.9775999784469604,10019,F9,5,0,pBR322,7,60.0,8641.986075330105,3.936613562205231,10,True
0.8101999759674072,17606,B10,1,0,CloDF13,7,100.0,20416.841097577108,4.309988548719762,10,True
0.8572999835014343,18507,C10,2,0,CloDF13,7,100.0,20342.380369659644,4.308401770657601,10,True
0.8747000098228455,18340,D10,3,0,CloDF13,7,100.0,19716.003133034945,4.294818878495655,10,True
0.9034000039100647,19757,E10,4,0,CloDF13,7,100.0,20705.253275713683,4.316080547350935,10,True
0.8859999775886536,18512,F10,5,0,CloDF13,7,100.0,19655.75378401675,4.293489703356405,10,True
0.8375999927520752,14236,B11,1,0,pUC,7,200.0,15471.68400664046,4.189537586807838,10,True
0.9013000130653381,15237,C11,2,0,pUC,7,200.0,15489.68868363084,4.190042689267281,10,True
0.891700029373169,15044,D11,3,0,pUC,7,200.0,15437.492100968379,4.188576748384682,10,True
0.9291999936103821,14936,E11,4,0,pUC,7,200.0,14662.378800778633,4.166204435260289,10,True
0.8338000178337097,11417,F11,5,0,pUC,7,200.0,11981.284504264262,4.078503380925528,10,True
0.8877000212669373,6858,B4,1,1,pBR322,8,60.0,5906.886372484971,3.771358616654733,10,False
0.9438999891281128,7380,C4,2,1,pBR322,8,60.0,6117.6549646775275,3.7865849791602306,10,False
0.9420999884605408,7955,D4,3,1,pBR322,8,60.0,6768.909427600589,3.8305187029942243,10,False
0.9839000105857849,7800,E4,4,1,pBR322,8,60.0,6303.816758453189,3.7996035804413237,10,False
1.0368000268936157,8233,F4,5,1,pBR322,8,60.0,6403.8931651918065,3.806444078063831,10,False
0.8794000148773193,8871,B5,1,1,CloDF13,8,100.0,8370.12600251658,3.9227319958410214,10,False
0.9721999764442444,9586,C5,2,1,CloDF13,8,100.0,8303.725265961024,3.9192729718325485,10,False
0.9955999851226807,9586,D5,3,1,CloDF13,8,100.0,8099.903625367608,3.908479851567533,10,False
1.020400047302246,9876,E5,4,1,CloDF13,8,100.0,8191.01911444182,3.913337939397026,10,False
0.9678999781608582,9152,F5,5,1,CloDF13,8,100.0,7873.4255693242785,3.8961637262818725,10,False
0.9337000250816345,5030,B6,1,1,pUC,8,200.0,3551.412255184553,3.5504010890179525,10,False
0.8064000010490417,3799,C6,2,1,pUC,8,200.0,2532.063024758806,3.4034745113628233,10,False
0.7932000160217285,3736,D6,3,1,pUC,8,200.0,2492.675599505024,3.3966657624540297,10,False
1.0370999574661255,4822,E6,4,1,pUC,8,200.0,2973.2013105832616,3.4732243155673954,10,False
0.9799000024795532,4369,F6,5,1,pUC,8,200.0,2671.444715954677,3.4267461911319694,10,False
1.0032999515533447,8174,B9,1,0,pBR322,8,60.0,6565.732576877402,3.817283189884084,10,False
0.895799994468689,7214,C9,2,0,pBR322,8,60.0,6267.9258101500845,3.7971238473317923,10,False
0.9700999855995178,7669,D9,3,0,pBR322,8,60.0,6256.3860370538,3.796323538100035,10,False
1.1344000101089478,11862,E9,4,0,pBR322,8,60.0,9154.488436766145,3.961634080445796,10,False
1.0642999410629272,8496,F9,5,0,pBR322,8,60.0,6488.914488313469,3.812172051012152,10,False
0.7930999994277954,10829,B10,1,0,CloDF13,8,100.0,11940.012269497302,4.077004773072432,10,False
0.8956999778747559,12720,C10,2,0,CloDF13,8,100.0,12720.349051044539,4.1044990286758125,10,False
0.7861999869346619,10531,D10,3,0,CloDF13,8,100.0,11650.17765006376,4.0663325478387895,10,False
1.0528000593185425,14675,E10,4,0,CloDF13,8,100.0,12677.432662070556,4.103031312411089,10,False
0.9437000155448914,13944,F10,5,0,CloDF13,8,100.0,13400.856202094217,4.127132547018973,10,False
1.0233999490737915,10134,B11,1,0,pUC,8,200.0,8428.938797529325,3.9257729004387403,10,False
0.8242999911308289,6923,C11,2,0,pUC,8,200.0,6468.888340801012,3.8108296548671095,10,False
0.8999000191688538,8371,D11,3,0,pUC,8,200.0,7587.04304699727,3.8800725481500487,10,False
0.8474000096321106,6811,E11,4,0,pUC,8,200.0,6144.177195415083,3.788463732069241,10,False
1.0980000495910645,10913,F11,5,0,pUC,8,200.0,8571.211664822431,3.933042220073745,10,False
1.069000005722046,8223,B4,1,1,pBR322,9,60.0,6141.543588819402,3.788277538544316,10,False
0.8648999929428101,6371,C4,2,1,pBR322,9,60.0,5413.941554985187,3.733513563129273,10,False
1.0187000036239624,8351,D4,3,1,pBR322,9,60.0,6589.032941617471,3.818821678791569,10,False
0.7337999939918518,5060,E4,4,1,pBR322,9,60.0,4544.455417969862,3.657481847262932,10,False
0.9560999870300293,7360,F4,5,1,pBR322,9,60.0,5955.919459772056,3.7749488162774076,10,False
0.7177000045776367,5723,B5,1,1,CloDF13,9,100.0,5634.457609861347,3.750852115877846,10,False
0.9724000096321106,9433,C5,2,1,CloDF13,9,100.0,8080.380108444462,3.9074317908633436,10,False
0.9120000004768372,8482,D5,3,1,CloDF13,9,100.0,7548.063661225862,3.877835554397307,10,False
1.0270999670028687,9621,E5,4,1,CloDF13,9,100.0,7822.458078882154,3.8933432444089706,10,False
0.9769999980926514,8943,F5,5,1,CloDF13,9,100.0,7516.369263057704,3.876008107906532,10,False
0.9697999954223633,4018,B6,1,1,pUC,9,200.0,2264.631057181965,3.354997458939915,10,False
1.0628000497817993,4380,C6,2,1,pUC,9,200.0,2412.9820110073974,3.3825540842173876,10,False
0.9850999712944031,4039,D6,3,1,pUC,9,200.0,2250.1538716606087,3.3522122173683457,10,False
0.975600004196167,3802,E6,4,1,pUC,9,200.0,2019.115371377976,3.305161135051269,10,False
0.7127000093460083,3109,F6,5,1,pUC,9,200.0,1777.2009686897175,3.249736541287539,10,False
1.031499981880188,7943,B9,1,0,pBR322,9,60.0,6091.30807055149,3.784710564688938,10,False
1.0440000295639038,8197,C9,2,0,pBR322,9,60.0,6268.868123275264,3.7971891337827675,10,False
0.9779999852180481,7494,D9,3,0,pBR322,9,60.0,5959.729923481465,3.775226579304108,10,False
1.072700023651123,10736,E9,4,0,pBR322,9,60.0,8558.395744497562,3.9323923646061756,10,False
1.0982999801635742,8472,F9,5,0,pBR322,9,60.0,6206.9358606302285,3.7928772576266914,10,False
1.0549999475479126,11958,B10,1,0,CloDF13,9,100.0,9914.682358892376,3.99627880507788,10,False
1.0469000339508057,11890,C10,2,0,CloDF13,9,100.0,9926.934314981103,3.9968151482282988,10,False
1.0255000591278076,11794,D10,3,0,CloDF13,9,100.0,10045.362413133047,4.001965609693985,10,False
1.13100004196167,13144,E10,4,0,CloDF13,9,100.0,10311.937005270873,4.013340251286113,10,False
0.9959999918937683,11347,F10,5,0,CloDF13,9,100.0,9887.383704466958,3.9950813883585474,10,False
0.9473000168800354,6625,B11,1,0,pUC,9,200.0,5201.661824625274,3.71614211401264,10,False
1.065999984741211,8069,C11,2,0,pUC,9,200.0,6009.104503803843,3.778809756855758,10,False
1.0915000438690186,7394,D11,3,0,pUC,9,200.0,5219.695168503979,3.7176451408370776,10,False
1.05649995803833,8139,E11,4,0,pUC,9,200.0,6134.414269965432,3.787773101461407,10,False
1.0922000408172607,8904,F11,5,0,pUC,9,200.0,6654.4745455395805,3.8231137681529748,10,False
1.0825999975204468,8350,B4,1,1,pBR322,10,60.0,6108.810803543643,3.785956674771987,10,False
0.741100013256073,5456,C4,2,1,pBR322,10,60.0,4949.784702863919,3.6945863091574793,10,False
0.829200029373169,6470,D4,3,1,pBR322,10,60.0,5685.8996777736465,3.754799192713958,10,False
1.0470999479293823,8723,E4,4,1,pBR322,10,60.0,6696.909624588542,3.82587443813174,10,False
0.9864000082015991,7944,F4,5,1,pBR322,10,60.0,6301.602411956363,3.799450998688748,10,False
1.1054999828338623,9915,B5,1,1,CloDF13,10,100.0,7451.479303936705,3.8722424995618563,10,False
1.0729999542236328,10099,C5,2,1,CloDF13,10,100.0,7865.682151464132,3.8957363927914708,10,False
0.8932999968528748,8554,D5,3,1,CloDF13,10,100.0,7710.78665772025,3.887098687218178,10,False
0.9703999757766724,8826,E5,4,1,CloDF13,10,100.0,7362.625697473357,3.867032722294727,10,False
0.7922000288963318,6815,F5,5,1,CloDF13,10,100.0,6428.284746431898,3.8080951059670345,10,False
1.056399941444397,4001,B6,1,1,pUC,10,200.0,1970.7597716061223,3.2946336885999337,10,False
1.0644999742507935,4047,C6,2,1,pUC,10,200.0,2000.1960534321747,3.301072566039374,10,False
0.9182000160217285,3345,D6,3,1,pUC,10,200.0,1531.8613162606978,3.1852194491679926,10,False
0.9056000113487244,3392,E6,4,1,pUC,10,200.0,1608.8218025340157,3.206507943128252,10,False
1.0185999870300293,3828,F6,5,1,pUC,10,200.0,1869.6767835564967,3.271766535279624,10,False
1.0910999774932861,7383,B9,1,0,pBR322,10,60.0,5135.625710820185,3.7105933644282527,10,False
1.1485999822616577,7725,C9,2,0,pBR322,10,60.0,5177.908642390386,3.7141543835929145,10,False
1.0104000568389893,6902,D9,3,0,pBR322,10,60.0,5066.749162377026,3.7047294043711867,10,False
1.0497000217437744,9055,E9,4,0,pBR322,10,60.0,7009.745278991308,3.8457022368056872,10,False
1.138200044631958,7570,F9,5,0,pBR322,10,60.0,5085.458163452277,3.706330085851806,10,False
1.0774999856948853,9185,B10,1,0,CloDF13,10,100.0,6946.971264084261,3.841795502433381,10,False
1.0779999494552612,9468,C10,2,0,CloDF13,10,100.0,7217.332788390967,3.8583767309080987,10,False
0.9196000099182129,8200,D10,3,0,CloDF13,10,100.0,7074.814317359929,3.849715046033191,10,False
1.0255999565124512,9053,E10,4,0,CloDF13,10,100.0,7179.827119027713,3.8561139871174794,10,False
1.076200008392334,8634,F10,5,0,CloDF13,10,100.0,6421.858299254543,3.8076607184633118,10,False
1.0364999771118164,6083,B11,1,0,pUC,10,200.0,4108.222588617186,3.6136539661787235,10,False
1.0673999786376953,6041,C11,2,0,pUC,10,200.0,3943.125268280156,3.5958405742983452,10,False
1.0585999488830566,5177,D11,3,0,pUC,10,200.0,3125.6778334077135,3.494944212843875,10,False
1.0670000314712524,6019,E11,4,0,pUC,10,200.0,3923.159526166717,3.593635968064617,10,False
1.0479999780654907,6326,F11,5,0,pUC,10,200.0,4303.217549000117,3.633793302378635,10,False
1.0515999794006348,8270,B4,1,1,pBR322,11,60.0,6291.564289088874,3.7987586387134016,10,False
0.9628000259399414,7438,C4,2,1,pBR322,11,60.0,5994.256204314028,3.7777353014627955,10,False
1.0017000436782837,8446,D4,3,1,pBR322,11,60.0,6802.896847896716,3.8326938858174113,10,False
1.048799991607666,8345,E4,4,1,pBR322,11,60.0,6383.694147402803,3.805072071125061,10,False
0.7896000146865845,5906,F4,5,1,pBR322,11,60.0,5332.4039255695125,3.7269230394668225,10,False
1.0362999439239502,8956,B5,1,1,CloDF13,11,100.0,7079.514490422093,3.850003475011723,10,False
1.0533000230789185,10030,C5,2,1,CloDF13,11,100.0,8023.925818958355,3.904386904986693,10,False
1.055899977684021,9201,D5,3,1,CloDF13,11,100.0,7184.456586578737,3.8563939248188475,10,False
1.003499984741211,8716,E5,4,1,CloDF13,11,100.0,7071.397431938545,3.8495052464714483,10,False
0.7562999725341797,5943,F5,5,1,CloDF13,11,100.0,5633.4354973203945,3.750773326021852,10,False
1.0463000535964966,3370,B6,1,1,pUC,11,200.0,1438.4011674195367,3.157880026866668,10,False
0.8751000165939331,3006,C6,2,1,pUC,11,200.0,1296.8084589130008,3.1128758346961476,10,False
0.7750999927520752,2793,D6,3,1,pUC,11,200.0,1182.9191727150526,3.072955070880612,10,False
1.0765000581741333,3426,E6,4,1,pUC,11,200.0,1450.560432313391,3.1615358268122553,10,False
1.01010000705719,3295,F6,5,1,pUC,11,200.0,1414.6785468130506,3.1506577676305323,10,False
1.097599983215332,6573,B9,1,0,pBR322,11,60.0,4407.065946826025,3.6441495492910296,10,False
1.1456999778747559,6710,C9,2,0,pBR322,11,60.0,4339.037267300197,3.637393380231384,10,False
1.0851000547409058,6435,D9,3,0,pBR322,11,60.0,4327.463816877559,3.636233445306274,10,False
1.1262999773025513,8257,E9,4,0,pBR322,11,60.0,5845.508904574886,3.7668223264179193,10,False
1.1269999742507935,6481,F9,5,0,pBR322,11,60.0,4202.569597506593,3.6235149143929566,10,False
1.0774999856948853,7003,B10,1,0,CloDF13,11,100.0,4908.605649425621,3.6909581428845972,10,False
1.0540000200271606,7190,C10,2,0,CloDF13,11,100.0,5207.821921093694,3.7166561253280666,10,False
1.0758999586105347,7326,D10,3,0,CloDF13,11,100.0,5229.0825234409795,3.7184254957581775,10,False
1.0180000066757202,6333,E10,4,0,CloDF13,11,100.0,4520.770019970374,3.6552124142233477,10,False
1.0544999837875366,6061,F10,5,0,CloDF13,11,100.0,4088.5082450667396,3.6115648779064875,10,False
0.9836999773979187,4485,B11,1,0,pUC,11,200.0,2720.1174892287704,3.4345876627922025,10,False
1.0958000421524048,4855,C11,2,0,pUC,11,200.0,2781.9590624796915,3.4443507349047753,10,False
0.8939999938011169,3393,D11,3,0,pUC,11,200.0,1723.0270087376869,3.2362920851403136,10,False
1.1212999820709229,4695,E11,4,0,pUC,11,200.0,2567.6854697662243,3.4095418234813355,10,False
1.0403000116348267,4484,F11,5,0,pUC,11,200.0,2564.658169033855,3.409029488280058,10,False
1.020400047302246,7863,B4,1,1,pBR322,12,60.0,6268.8182196520775,3.797185676547105,10,False
0.9563000202178955,7113,C4,2,1,pBR322,12,60.0,5887.74804631981,3.769949217016567,10,False
0.8956000208854675,7146,D4,3,1,pBR322,12,60.0,6345.4322200764,3.802461209472651,10,False
1.0504000186920166,7905,E4,4,1,pBR322,12,60.0,6123.87858669944,3.787026571698142,10,False
0.7249000072479248,5098,F4,5,1,pBR322,12,60.0,4931.257824661064,3.692957709669729,10,False
0.9125000238418579,7121,B5,1,1,CloDF13,12,100.0,6193.410262945882,3.7919298494318348,10,False
0.9373000264167786,8765,C5,2,1,CloDF13,12,100.0,7859.298270962268,3.895383771147065,10,False
0.7572000026702881,5634,D5,3,1,CloDF13,12,100.0,5458.4639281975915,3.7370704446526335,10,False
1.0219999551773071,8120,E5,4,1,CloDF13,12,100.0,6520.993599109118,3.8143137739119597,10,False
1.0116000175476074,8388,F5,5,1,CloDF13,12,100.0,6867.569227180691,3.83680304593476,10,False
0.9634000062942505,2931,B6,1,1,pUC,12,200.0,1300.447447328591,3.1140928065154707,10,False
0.9560999870300293,3003,C6,2,1,pUC,12,200.0,1389.6613073335577,3.142908965520607,10,False
0.9800999760627747,2966,D6,3,1,pUC,12,200.0,1314.616123625076,3.1187989545520294,10,False
1.0082999467849731,2980,E6,4,1,pUC,12,200.0,1290.7235139439242,3.1108332219501182,10,False
0.9858999848365784,2934,F6,5,1,pUC,12,200.0,1272.6077847987303,3.1046945755753512,10,False
1.066100001335144,5445,B9,1,0,pBR322,12,60.0,3626.326377744213,3.5594668890243795,10,False
1.1009000539779663,5481,C9,2,0,pBR322,12,60.0,3541.0955798013174,3.549137649215067,10,False
1.1287000179290771,5635,D9,3,0,pBR322,12,60.0,3592.2508286904804,3.5553666536391844,10,False
1.1021000146865845,6761,E9,4,0,pBR322,12,60.0,4745.247512443644,3.6762588701848076,10,False
1.0925999879837036,5358,F9,5,0,pBR322,12,60.0,3451.9410652937136,3.5380633724324473,10,False
1.1289000511169434,5601,B10,1,0,CloDF13,12,100.0,3560.2892653945105,3.5514852848439635,10,False
1.0351999998092651,5602,C10,2,0,CloDF13,12,100.0,3897.396631041811,3.5907746054097003,10,False
0.8288999795913696,4359,D10,3,0,CloDF13,12,100.0,3339.0991117456174,3.5236293100532903,10,False
1.125,5076,E10,4,0,CloDF13,12,100.0,3088.066816489585,3.4896866885933595,10,False
1.0714000463485718,4531,F10,5,0,CloDF13,12,100.0,2719.195802252292,3.434440481135141,10,False
1.055799961090088,3892,B11,1,0,pUC,12,200.0,2130.364485909798,3.328453913615844,10,False
1.0507999658584595,3769,C11,2,0,pUC,12,200.0,2018.9256354145248,3.3051203225474493,10,False
1.0901000499725342,3455,D11,3,0,pUC,12,200.0,1643.4039654082676,3.2157443305582887,10,False
1.0750000476837158,3555,E11,4,0,pUC,12,200.0,1764.3069429105626,3.2465741431631403,10,False
1.0556999444961548,3651,F11,5,0,pUC,12,200.0,1892.6816819754058,3.2770775788945485,10,False
0.9379000067710876,8925,B4,1,1,pBR322,13,60.0,8138.3310399007405,3.9105353515135954,10,True
0.9775999784469604,9585,C4,2,1,pBR322,13,60.0,8498.23756265682,3.9293288673405624,10,True
0.8550000190734863,7726,D4,3,1,pBR322,13,60.0,7493.79207916074,3.874701639101273,10,True
0.9506000280380249,8519,E4,4,1,pBR322,13,60.0,7578.043985094141,3.879557121713352,10,True
0.8300999999046326,7744,F4,5,1,pBR322,13,60.0,7753.233578552134,3.889482867981918,10,True
0.9354000091552734,11021,B5,1,1,CloDF13,13,100.0,10505.873031520934,4.021432147843157,10,True
0.8425999879837036,11580,C5,2,1,CloDF13,13,100.0,12420.671761502908,4.094145084924652,10,True
0.8281999826431274,10722,D5,3,1,CloDF13,13,100.0,11557.391889623577,4.062859839643365,10,True
0.8986999988555908,11482,E5,4,1,CloDF13,13,100.0,11493.467116338818,4.06045105761424,10,True
0.9610000252723694,12048,F5,5,1,CloDF13,13,100.0,11330.287887595186,4.054240944850651,10,True
0.8212000131607056,7460,B6,1,1,pUC,13,200.0,7477.491215752725,3.8737559115124682,10,True
0.8101000189781189,6420,C6,2,1,pUC,13,200.0,6232.370389232522,3.7946532555149344,10,True
0.8094000220298767,7254,D6,3,1,pUC,13,200.0,7324.130535220053,3.864756075965619,10,True
0.8220000267028809,7182,E6,4,1,pUC,13,200.0,7113.644855104651,3.8520921794724248,10,True
0.7854999899864197,7303,F6,5,1,pUC,13,200.0,7625.268918917326,3.8822551644702914,10,True
0.8737000226974487,10071,B9,1,0,pBR322,13,60.0,10143.234521590459,4.006176466918455,10,True
0.8136000037193298,8335,C9,2,0,pBR322,13,60.0,8684.367267094329,3.9387381817445757,10,True
0.8191999793052673,8957,D9,3,0,pBR322,13,60.0,9421.628126701447,3.9741259585618676,10,True
0.8970000147819519,13689,E9,4,0,pBR322,13,60.0,14096.083916273616,4.149098476501152,10,True
0.8694999814033508,9739,F9,5,0,pBR322,13,60.0,9793.720025669987,3.9909476846276193,10,True
0.9071000218391418,15603,B10,1,0,CloDF13,13,100.0,16142.790718590604,4.207978616440292,10,True
0.8169000148773193,15873,C10,2,0,CloDF13,13,100.0,18368.84153350345,4.26408176754851,10,True
0.8543999791145325,16095,D10,3,0,CloDF13,13,100.0,17794.563132066447,4.250287330262774,10,True
0.8381999731063843,16535,E10,4,0,CloDF13,13,100.0,18708.673906704156,4.272043005276003,10,True
0.7156000137329102,12503,F10,5,0,CloDF13,13,100.0,16129.950715096733,4.207633040408538,10,True
0.8587999939918518,13274,B11,1,0,pUC,13,200.0,14247.155370519058,4.153728160470077,10,True
0.7843000292778015,10996,C11,2,0,pUC,13,200.0,12609.315602718903,4.1006915149609595,10,True
0.840499997138977,13697,D11,3,0,pUC,13,200.0,15102.878650637524,4.17905973291804,10,True
0.8511999845504761,14461,E11,4,0,pUC,13,200.0,15846.857161182636,4.199943143342663,10,True
0.7161999940872192,9800,F11,5,0,pUC,13,200.0,12109.382052048997,4.083121981439281,10,True
0.8848999738693237,8750,B4,1,1,pBR322,14,60.0,8431.307739684571,3.925894941182388,10,True
0.7871999740600586,6858,C4,2,1,pBR322,14,60.0,6999.437283870826,3.8450631265381,10,True
0.9402999877929688,10031,D4,3,1,pBR322,14,60.0,9336.49196126334,3.9701837276166696,10,True
0.9128000140190125,9230,E4,4,1,pBR322,14,60.0,8712.112378591048,3.940123468800887,10,True
0.8508999943733215,9308,F4,5,1,pBR322,14,60.0,9474.412234733034,3.9765522770960646,10,True
0.9014000296592712,12172,B5,1,1,CloDF13,14,100.0,12247.459644780707,4.08804601713609,10,True
0.8626999855041504,13282,C5,2,1,CloDF13,14,100.0,14175.471301335854,4.151537507082885,10,True
0.8883000016212463,12967,D5,3,1,CloDF13,14,100.0,13375.277368305568,4.126302796919475,10,True
0.887499988079071,12364,E5,4,1,CloDF13,14,100.0,12675.45742742757,4.102963640953939,10,True
0.8458999991416931,11678,F5,5,1,CloDF13,14,100.0,12478.254396252922,4.096153835418614,10,True
0.8199999928474426,9484,B6,1,1,pUC,14,200.0,10076.265400488986,4.003299597933846,10,True
0.7476999759674072,7634,C6,2,1,pUC,14,200.0,8489.01749620799,3.9288574286813045,10,True
0.7469000220298767,7618,D6,3,1,pUC,14,200.0,8475.968900739594,3.9281893545675484,10,True
0.7846999764442444,8027,E6,4,1,pUC,14,200.0,8595.13717863913,3.9342528124309353,10,True
0.7649000287055969,8546,F6,5,1,pUC,14,200.0,9547.363385388697,3.9798834527069085,10,True
0.919700026512146,11162,B9,1,0,pBR322,14,60.0,10842.742339872693,4.035139137594449,10,True
0.9039999842643738,10772,C9,2,0,pBR322,14,60.0,10588.044600803387,4.024815762043931,10,True
0.9117000102996826,11037,D9,3,0,pBR322,14,60.0,10798.796046646463,4.033375338871753,10,True
0.9083999991416931,14647,E9,4,0,pBR322,14,60.0,15002.42143017356,4.176161360981782,10,True
0.8727999925613403,9698,F9,5,0,pBR322,14,60.0,9693.865365592184,3.9864969836778044,10,True
